zip_code,state_code,state_name,city,time_zone
55392,MN,Minnesota,Navarre,America/Chicago
55400,MN,Minnesota,Minneapolis,America/Chicago
55401,MN,Minnesota,Minneapolis,America/Chicago
55402,MN,Minnesota,Minneapolis,America/Chicago
55403,MN,Minnesota,Minneapolis,America/Chicago
55404,MN,Minnesota,Minneapolis,America/Chicago
55405,MN,Minnesota,Minneapolis,America/Chicago
55406,MN,Minnesota,Minneapolis,America/Chicago
55407,MN,Minnesota,Minneapolis,America/Chicago
55408,MN,Minnesota,Minneapolis,America/Chicago
55409,MN,Minnesota,Minneapolis,America/Chicago
55410,MN,Minnesota,Minneapolis,America/Chicago
55411,MN,Minnesota,Minneapolis,America/Chicago
55412,MN,Minnesota,Minneapolis,America/Chicago
55413,MN,Minnesota,Minneapolis,America/Chicago
55414,MN,Minnesota,Minneapolis,America/Chicago
55415,MN,Minnesota,Minneapolis,America/Chicago
55416,MN,Minnesota,Minneapolis,America/Chicago
55417,MN,Minnesota,Minneapolis,America/Chicago
55418,MN,Minnesota,Minneapolis,America/Chicago
55419,MN,Minnesota,Minneapolis,America/Chicago
55420,MN,Minnesota,Minneapolis,America/Chicago
55422,MN,Minnesota,Minneapolis,America/Chicago
55423,MN,Minnesota,Minneapolis,America/Chicago
55424,MN,Minnesota,Minneapolis,America/Chicago
55425,MN,Minnesota,Minneapolis,America/Chicago
55426,MN,Minnesota,Minneapolis,America/Chicago
55427,MN,Minnesota,Minneapolis,America/Chicago
55428,MN,Minnesota,Minneapolis,America/Chicago
55429,MN,Minnesota,Minneapolis,America/Chicago
55430,MN,Minnesota,Minneapolis,America/Chicago
55431,MN,Minnesota,Minneapolis,America/Chicago
55435,MN,Minnesota,Minneapolis,America/Chicago
55436,MN,Minnesota,Minneapolis,America/Chicago
55437,MN,Minnesota,Minneapolis,America/Chicago
55438,MN,Minnesota,Minneapolis,America/Chicago
55439,MN,Minnesota,Minneapolis,America/Chicago
55440,MN,Minnesota,Minneapolis,America/Chicago
55441,MN,Minnesota,Minneapolis,America/Chicago
55442,MN,Minnesota,Minneapolis,America/Chicago
55443,MN,Minnesota,Minneapolis,America/Chicago
55444,MN,Minnesota,Minneapolis,America/Chicago
55445,MN,Minnesota,Minneapolis,America/Chicago
55446,MN,Minnesota,Minneapolis,America/Chicago
55447,MN,Minnesota,Minneapolis,America/Chicago
55450,MN,Minnesota,Minneapolis,America/Chicago
55454,MN,Minnesota,Minneapolis,America/Chicago
55455,MN,Minnesota,Minneapolis,America/Chicago
55458,MN,Minnesota,Minneapolis,America/Chicago
55459,MN,Minnesota,Minneapolis,America/Chicago
55460,MN,Minnesota,Minneapolis,America/Chicago
55467,MN,Minnesota,Minneapolis,America/Chicago
55468,MN,Minnesota,Minneapolis,America/Chicago
55470,MN,Minnesota,Minneapolis,America/Chicago
55472,MN,Minnesota,Minneapolis,America/Chicago
55474,MN,Minnesota,Minneapolis,America/Chicago
55478,MN,Minnesota,Minneapolis,America/Chicago
55479,MN,Minnesota,Minneapolis,America/Chicago
55480,MN,Minnesota,Minneapolis,America/Chicago
55483,MN,Minnesota,Minneapolis,America/Chicago
55484,MN,Minnesota,Minneapolis,America/Chicago
55485,MN,Minnesota,Minneapolis,America/Chicago
55486,MN,Minnesota,Minneapolis,America/Chicago
55487,MN,Minnesota,Minneapolis,America/Chicago
55488,MN,Minnesota,Minneapolis,America/Chicago
55569,MN,Minnesota,Osseo,America/Chicago
55570,MN,Minnesota,Maple Plain,America/Chicago
55571,MN,Minnesota,Maple Plain,America/Chicago
55572,MN,Minnesota,Maple Plain,America/Chicago
55573,MN,Minnesota,Young America,America/Chicago
55574,MN,Minnesota,Maple Plain,America/Chicago
55575,MN,Minnesota,Howard Lake,America/Chicago
55576,MN,Minnesota,Maple Plain,America/Chicago
55577,MN,Minnesota,Maple Plain,America/Chicago
55578,MN,Minnesota,Maple Plain,America/Chicago
55579,MN,Minnesota,Maple Plain,America/Chicago
55593,MN,Minnesota,Maple Plain,America/Chicago
55595,MN,Minnesota,Loretto,America/Chicago
55596,MN,Minnesota,Loretto,America/Chicago
55597,MN,Minnesota,Loretto,America/Chicago
55598,MN,Minnesota,Loretto,America/Chicago
55599,MN,Minnesota,Loretto,America/Chicago
55919,MN,Minnesota,Brownsville,America/Chicago
55921,MN,Minnesota,Caledonia,America/Chicago
55931,MN,Minnesota,Eitzen,America/Chicago
55941,MN,Minnesota,Hokah,America/Chicago
55943,MN,Minnesota,Houston,America/Chicago
55947,MN,Minnesota,La Crescent,America/Chicago
55974,MN,Minnesota,Spring Grove,America/Chicago
56433,MN,Minnesota,Akeley,America/Chicago
56436,MN,Minnesota,Benedict,America/Chicago
56458,MN,Minnesota,Lake George,America/Chicago
56461,MN,Minnesota,Laporte,America/Chicago
56467,MN,Minnesota,Nevis,America/Chicago
56470,MN,Minnesota,Park Rapids,America/Chicago
55004,MN,Minnesota,Beroun,America/Chicago
55006,MN,Minnesota,Braham,America/Chicago
55008,MN,Minnesota,Cambridge,America/Chicago
55017,MN,Minnesota,Dalbo,America/Chicago
55029,MN,Minnesota,Grandy,America/Chicago
55040,MN,Minnesota,Isanti,America/Chicago
55080,MN,Minnesota,Stanchfield,America/Chicago
55709,MN,Minnesota,Bovey,America/Chicago
55716,MN,Minnesota,Calumet,America/Chicago
55721,MN,Minnesota,Cohasset,America/Chicago
55722,MN,Minnesota,Coleraine,America/Chicago
55730,MN,Minnesota,Grand Rapids,America/Chicago
55742,MN,Minnesota,Goodland,America/Chicago
55744,MN,Minnesota,Grand Rapids,America/Chicago
55745,MN,Minnesota,Grand Rapids,America/Chicago
55753,MN,Minnesota,Keewatin,America/Chicago
55755,MN,Minnesota,Kelsey,America/Chicago
55764,MN,Minnesota,Marble,America/Chicago
55769,MN,Minnesota,Nashwauk,America/Chicago
55775,MN,Minnesota,Pengilly,America/Chicago
55784,MN,Minnesota,Swan River,America/Chicago
55786,MN,Minnesota,Taconite,America/Chicago
55788,MN,Minnesota,Togo,America/Chicago
55793,MN,Minnesota,Warba,America/Chicago
56628,MN,Minnesota,Bigfork,America/Chicago
56631,MN,Minnesota,Bowstring,America/Chicago
56636,MN,Minnesota,Deer River,America/Chicago
56637,MN,Minnesota,Talmoon,America/Chicago
56639,MN,Minnesota,Effie,America/Chicago
56657,MN,Minnesota,Marcell,America/Chicago
56659,MN,Minnesota,Max,America/Chicago
56680,MN,Minnesota,Spring Lake,America/Chicago
56681,MN,Minnesota,Squaw Lake,America/Chicago
56688,MN,Minnesota,Wirt,America/Chicago
56111,MN,Minnesota,Alpha,America/Chicago
56112,MN,Minnesota,Amiret,America/Chicago
56137,MN,Minnesota,Heron Lake,America/Chicago
56143,MN,Minnesota,Jackson,America/Chicago
56150,MN,Minnesota,Lakefield,America/Chicago
56161,MN,Minnesota,Okabena,America/Chicago
55051,MN,Minnesota,Mora,America/Chicago
56358,MN,Minnesota,Ogilvie,America/Chicago
56201,MN,Minnesota,Willmar,America/Chicago
56209,MN,Minnesota,Atwater,America/Chicago
56216,MN,Minnesota,Blomkest,America/Chicago
56246,MN,Minnesota,Hawick,America/Chicago
56251,MN,Minnesota,Kandiyohi,America/Chicago
56253,MN,Minnesota,Lake Lillian,America/Chicago
56273,MN,Minnesota,New London,America/Chicago
56279,MN,Minnesota,Pennock,America/Chicago
56281,MN,Minnesota,Prinsburg,America/Chicago
56282,MN,Minnesota,Raymond,America/Chicago
56288,MN,Minnesota,Spicer,America/Chicago
56289,MN,Minnesota,Sunburg,America/Chicago
56720,MN,Minnesota,Donaldson,America/Chicago
56728,MN,Minnesota,Hallock,America/Chicago
56729,MN,Minnesota,Halma,America/Chicago
56731,MN,Minnesota,Humboldt,America/Chicago
56732,MN,Minnesota,Karlstad,America/Chicago
56733,MN,Minnesota,Kennedy,America/Chicago
56734,MN,Minnesota,Lake Bronson,America/Chicago
56735,MN,Minnesota,Lancaster,America/Chicago
56740,MN,Minnesota,Noyes,America/Chicago
56755,MN,Minnesota,Saint Vincent,America/Chicago
56053,MN,Minnesota,Klossner,America/Chicago
56627,MN,Minnesota,Big Falls,America/Chicago
56629,MN,Minnesota,Birchdale,America/Chicago
56649,MN,Minnesota,International Falls,America/Chicago
56653,MN,Minnesota,Littlefork,America/Chicago
56654,MN,Minnesota,Loman,America/Chicago
56658,MN,Minnesota,Margie,America/Chicago
56660,MN,Minnesota,Mizpah,America/Chicago
56661,MN,Minnesota,Northome,America/Chicago
56668,MN,Minnesota,Ranier,America/Chicago
56669,MN,Minnesota,Ray,America/Chicago
56679,MN,Minnesota,South International Falls,America/Chicago
56212,MN,Minnesota,Bellingham,America/Chicago
56218,MN,Minnesota,Boyd,America/Chicago
56232,MN,Minnesota,Dawson,America/Chicago
56254,MN,Minnesota,Louisburg,America/Chicago
56256,MN,Minnesota,Madison,America/Chicago
56257,MN,Minnesota,Marietta,America/Chicago
56272,MN,Minnesota,Nassau,America/Chicago
55601,MN,Minnesota,Beaver Bay,America/Chicago
55603,MN,Minnesota,Finland,America/Chicago
55607,MN,Minnesota,Isabella,America/Chicago
55609,MN,Minnesota,Knife River,America/Chicago
55614,MN,Minnesota,Silver Bay,America/Chicago
55616,MN,Minnesota,Two Harbors,America/Chicago
56623,MN,Minnesota,Baudette,America/Chicago
56686,MN,Minnesota,Williams,America/Chicago
56711,MN,Minnesota,Angle Inlet,America/Chicago
56741,MN,Minnesota,Oak Island,America/Chicago
56017,MN,Minnesota,Cleveland,America/Chicago
56028,MN,Minnesota,Elysian,America/Chicago
56050,MN,Minnesota,Kasota,America/Chicago
56052,MN,Minnesota,Kilkenny,America/Chicago
56057,MN,Minnesota,Le Center,America/Chicago
56058,MN,Minnesota,Le Sueur,America/Chicago
56069,MN,Minnesota,Montgomery,America/Chicago
56071,MN,Minnesota,New Prague,America/Chicago
56096,MN,Minnesota,Waterville,America/Chicago
56113,MN,Minnesota,Arco,America/Chicago
56136,MN,Minnesota,Hendricks,America/Chicago
56142,MN,Minnesota,Ivanhoe,America/Chicago
56149,MN,Minnesota,Lake Benton,America/Chicago
56178,MN,Minnesota,Tyler,America/Chicago
56179,MN,Minnesota,Verdi,America/Chicago
56115,MN,Minnesota,Balaton,America/Chicago
56132,MN,Minnesota,Garvin,America/Chicago
56157,MN,Minnesota,Lynd,America/Chicago
56169,MN,Minnesota,Russell,America/Chicago
56175,MN,Minnesota,Tracy,America/Chicago
56229,MN,Minnesota,Cottonwood,America/Chicago
56239,MN,Minnesota,Ghent,America/Chicago
56258,MN,Minnesota,Marshall,America/Chicago
56264,MN,Minnesota,Minneota,America/Chicago
56291,MN,Minnesota,Taunton,America/Chicago
55312,MN,Minnesota,Brownton,America/Chicago
55336,MN,Minnesota,Glencoe,America/Chicago
55350,MN,Minnesota,Hutchinson,America/Chicago
55354,MN,Minnesota,Lester Prairie,America/Chicago
55370,MN,Minnesota,Plato,America/Chicago
55381,MN,Minnesota,Silver Lake,America/Chicago
55385,MN,Minnesota,Stewart,America/Chicago
55395,MN,Minnesota,Winsted,America/Chicago
56516,MN,Minnesota,Bejou,America/Chicago
56557,MN,Minnesota,Mahnomen,America/Chicago
56566,MN,Minnesota,Naytahwaush,America/Chicago
56589,MN,Minnesota,Waubun,America/Chicago
56710,MN,Minnesota,Alvarado,America/Chicago
56713,MN,Minnesota,Argyle,America/Chicago
56724,MN,Minnesota,Gatzke,America/Chicago
56727,MN,Minnesota,Grygla,America/Chicago
56737,MN,Minnesota,Middle River,America/Chicago
56738,MN,Minnesota,Newfolden,America/Chicago
56744,MN,Minnesota,Oslo,America/Chicago
56757,MN,Minnesota,Stephen,America/Chicago
56758,MN,Minnesota,Strandquist,America/Chicago
56760,MN,Minnesota,Viking,America/Chicago
56762,MN,Minnesota,Warren,America/Chicago
56031,MN,Minnesota,Fairmont,America/Chicago
56039,MN,Minnesota,Granada,America/Chicago
56075,MN,Minnesota,Northrop,America/Chicago
56088,MN,Minnesota,Truman,America/Chicago
56121,MN,Minnesota,Ceylon,America/Chicago
56127,MN,Minnesota,Dunnell,America/Chicago
56162,MN,Minnesota,Ormsby,America/Chicago
56171,MN,Minnesota,Sherburn,America/Chicago
56176,MN,Minnesota,Trimont,America/Chicago
56181,MN,Minnesota,Welcome,America/Chicago
55324,MN,Minnesota,Darwin,America/Chicago
55325,MN,Minnesota,Dassel,America/Chicago
55329,MN,Minnesota,Eden Valley,America/Chicago
55355,MN,Minnesota,Litchfield,America/Chicago
55389,MN,Minnesota,Watkins,America/Chicago
56228,MN,Minnesota,Cosmos,America/Chicago
56243,MN,Minnesota,Grove City,America/Chicago
55371,MN,Minnesota,Princeton,America/Chicago
56313,MN,Minnesota,Bock,America/Chicago
56330,MN,Minnesota,Foreston,America/Chicago
56342,MN,Minnesota,Isle,America/Chicago
56353,MN,Minnesota,Milaca,America/Chicago
56359,MN,Minnesota,Onamia,America/Chicago
56363,MN,Minnesota,Pease,America/Chicago
56386,MN,Minnesota,Wahkon,America/Chicago
56314,MN,Minnesota,Bowlus,America/Chicago
56317,MN,Minnesota,Buckman,America/Chicago
56328,MN,Minnesota,Flensburg,America/Chicago
56338,MN,Minnesota,Hillman,America/Chicago
56344,MN,Minnesota,Lastrup,America/Chicago
56345,MN,Minnesota,Little Falls,America/Chicago
56364,MN,Minnesota,Pierz,America/Chicago
56373,MN,Minnesota,Royalton,America/Chicago
56382,MN,Minnesota,Swanville,America/Chicago
56384,MN,Minnesota,Upsala,America/Chicago
56388,MN,Minnesota,Waite Park,America/Chicago
56443,MN,Minnesota,Cushing,America/Chicago
56466,MN,Minnesota,Motley,America/Chicago
56475,MN,Minnesota,Randall,America/Chicago
55909,MN,Minnesota,Adams,America/Chicago
55912,MN,Minnesota,Austin,America/Chicago
55918,MN,Minnesota,Brownsdale,America/Chicago
55926,MN,Minnesota,Dexter,America/Chicago
55933,MN,Minnesota,Elkton,America/Chicago
55936,MN,Minnesota,Grand Meadow,America/Chicago
55950,MN,Minnesota,Lansing,America/Chicago
55951,MN,Minnesota,Le Roy,America/Chicago
55953,MN,Minnesota,Lyle,America/Chicago
55967,MN,Minnesota,Racine,America/Chicago
55970,MN,Minnesota,Rose Creek,America/Chicago
55973,MN,Minnesota,Sargeant,America/Chicago
55977,MN,Minnesota,Taopi,America/Chicago
55982,MN,Minnesota,Waltham,America/Chicago
56114,MN,Minnesota,Avoca,America/Chicago
56122,MN,Minnesota,Chandler,America/Chicago
56123,MN,Minnesota,Currie,America/Chicago
56125,MN,Minnesota,Dovray,America/Chicago
56131,MN,Minnesota,Fulda,America/Chicago
56133,MN,Minnesota,Hadley,America/Chicago
56141,MN,Minnesota,Iona,America/Chicago
56151,MN,Minnesota,Lake Wilson,America/Chicago
56172,MN,Minnesota,Slayton,America/Chicago
56003,MN,Minnesota,Mankato,America/Chicago
56021,MN,Minnesota,Courtland,America/Chicago
56054,MN,Minnesota,Lafayette,America/Chicago
56074,MN,Minnesota,Nicollet,America/Chicago
56082,MN,Minnesota,Saint Peter,America/Chicago
56110,MN,Minnesota,Adrian,America/Chicago
56117,MN,Minnesota,Bigelow,America/Chicago
56119,MN,Minnesota,Brewster,America/Chicago
56126,MN,Minnesota,Dundee,America/Chicago
56129,MN,Minnesota,Ellsworth,America/Chicago
56153,MN,Minnesota,Leota,America/Chicago
56155,MN,Minnesota,Lismore,America/Chicago
56165,MN,Minnesota,Reading,America/Chicago
56167,MN,Minnesota,Round Lake,America/Chicago
56168,MN,Minnesota,Rushmore,America/Chicago
56185,MN,Minnesota,Wilmont,America/Chicago
56187,MN,Minnesota,Worthington,America/Chicago
56510,MN,Minnesota,Ada,America/Chicago
56519,MN,Minnesota,Borup,America/Chicago
56541,MN,Minnesota,Flom,America/Chicago
56545,MN,Minnesota,Gary,America/Chicago
56548,MN,Minnesota,Halstad,America/Chicago
56550,MN,Minnesota,Hendrum,America/Chicago
56574,MN,Minnesota,Perley,America/Chicago
56581,MN,Minnesota,Shelly,America/Chicago
56584,MN,Minnesota,Twin Valley,America/Chicago
55901,MN,Minnesota,Rochester,America/Chicago
55902,MN,Minnesota,Rochester,America/Chicago
55903,MN,Minnesota,Rochester,America/Chicago
55904,MN,Minnesota,Rochester,America/Chicago
55905,MN,Minnesota,Rochester,America/Chicago
55906,MN,Minnesota,Rochester,America/Chicago
55920,MN,Minnesota,Byron,America/Chicago
55929,MN,Minnesota,Dover,America/Chicago
55934,MN,Minnesota,Eyota,America/Chicago
55960,MN,Minnesota,Oronoco,America/Chicago
55976,MN,Minnesota,Stewartville,America/Chicago
56324,MN,Minnesota,Dalton,America/Chicago
56361,MN,Minnesota,Parkers Prairie,America/Chicago
56515,MN,Minnesota,Battle Lake,America/Chicago
56518,MN,Minnesota,Bluffton,America/Chicago
56524,MN,Minnesota,Clitherall,America/Chicago
56527,MN,Minnesota,Deer Creek,America/Chicago
56528,MN,Minnesota,Dent,America/Chicago
56533,MN,Minnesota,Elizabeth,America/Chicago
56534,MN,Minnesota,Erhard,America/Chicago
56537,MN,Minnesota,Fergus Falls,America/Chicago
56538,MN,Minnesota,Fergus Falls,America/Chicago
56551,MN,Minnesota,Henning,America/Chicago
56567,MN,Minnesota,New York Mills,America/Chicago
56571,MN,Minnesota,Ottertail,America/Chicago
56572,MN,Minnesota,Pelican Rapids,America/Chicago
56573,MN,Minnesota,Perham,America/Chicago
56576,MN,Minnesota,Richville,America/Chicago
56586,MN,Minnesota,Underwood,America/Chicago
56587,MN,Minnesota,Vergas,America/Chicago
56588,MN,Minnesota,Vining,America/Chicago
56701,MN,Minnesota,Thief River Falls,America/Chicago
56725,MN,Minnesota,Goodridge,America/Chicago
56754,MN,Minnesota,Saint Hilaire,America/Chicago
55007,MN,Minnesota,Brook Park,America/Chicago
55030,MN,Minnesota,Grasston,America/Chicago
55036,MN,Minnesota,Henriette,America/Chicago
55037,MN,Minnesota,Hinckley,America/Chicago
55063,MN,Minnesota,Pine City,America/Chicago
55067,MN,Minnesota,Rock Creek,America/Chicago
55072,MN,Minnesota,Sandstone,America/Chicago
55704,MN,Minnesota,Askov,America/Chicago
55712,MN,Minnesota,Bruno,America/Chicago
55729,MN,Minnesota,Duquette,America/Chicago
55735,MN,Minnesota,Finlayson,America/Chicago
55756,MN,Minnesota,Kerrick,America/Chicago
55783,MN,Minnesota,Sturgeon Lake,America/Chicago
55795,MN,Minnesota,Willow River,America/Chicago
56128,MN,Minnesota,Edgerton,America/Chicago
56139,MN,Minnesota,Holland,America/Chicago
56140,MN,Minnesota,Ihlen,America/Chicago
56144,MN,Minnesota,Jasper,America/Chicago
56164,MN,Minnesota,Pipestone,America/Chicago
56170,MN,Minnesota,Ruthton,America/Chicago
56177,MN,Minnesota,Trosky,America/Chicago
56186,MN,Minnesota,Woodstock,America/Chicago
55762,MN,Minnesota,Mahtowa,America/Chicago
56517,MN,Minnesota,Beltrami,America/Chicago
56523,MN,Minnesota,Climax,America/Chicago
56535,MN,Minnesota,Erskine,America/Chicago
56540,MN,Minnesota,Fertile,America/Chicago
56542,MN,Minnesota,Fosston,America/Chicago
56556,MN,Minnesota,Mcintosh,America/Chicago
56568,MN,Minnesota,Nielsville,America/Chicago
56592,MN,Minnesota,Winger,America/Chicago
56646,MN,Minnesota,Gully,America/Chicago
56651,MN,Minnesota,Lengby,America/Chicago
56684,MN,Minnesota,Trail,America/Chicago
56712,MN,Minnesota,Angus,America/Chicago
56716,MN,Minnesota,Crookston,America/Chicago
56721,MN,Minnesota,East Grand Forks,America/Chicago
56722,MN,Minnesota,Euclid,America/Chicago
56723,MN,Minnesota,Fisher,America/Chicago
56736,MN,Minnesota,Mentor,America/Chicago
56323,MN,Minnesota,Cyrus,America/Chicago
56327,MN,Minnesota,Farwell,America/Chicago
56334,MN,Minnesota,Glenwood,America/Chicago
56349,MN,Minnesota,Lowry,America/Chicago
56380,MN,Minnesota,Sedan,America/Chicago
56381,MN,Minnesota,Starbuck,America/Chicago
56385,MN,Minnesota,Villard,America/Chicago
55101,MN,Minnesota,Saint Paul,America/Chicago
55102,MN,Minnesota,Saint Paul,America/Chicago
55103,MN,Minnesota,Saint Paul,America/Chicago
55104,MN,Minnesota,Saint Paul,America/Chicago
55105,MN,Minnesota,Saint Paul,America/Chicago
55106,MN,Minnesota,Saint Paul,America/Chicago
55107,MN,Minnesota,Saint Paul,America/Chicago
55108,MN,Minnesota,Saint Paul,America/Chicago
55109,MN,Minnesota,Saint Paul,America/Chicago
55110,MN,Minnesota,Saint Paul,America/Chicago
55112,MN,Minnesota,Saint Paul,America/Chicago
55113,MN,Minnesota,Saint Paul,America/Chicago
55114,MN,Minnesota,Saint Paul,America/Chicago
55116,MN,Minnesota,Saint Paul,America/Chicago
55117,MN,Minnesota,Saint Paul,America/Chicago
55119,MN,Minnesota,Saint Paul,America/Chicago
55126,MN,Minnesota,Saint Paul,America/Chicago
55127,MN,Minnesota,Saint Paul,America/Chicago
55130,MN,Minnesota,Saint Paul,America/Chicago
55133,MN,Minnesota,Saint Paul,America/Chicago
55144,MN,Minnesota,Saint Paul,America/Chicago
55145,MN,Minnesota,Saint Paul,America/Chicago
55146,MN,Minnesota,Saint Paul,America/Chicago
55155,MN,Minnesota,Saint Paul,America/Chicago
55161,MN,Minnesota,Saint Paul,America/Chicago
55164,MN,Minnesota,Saint Paul,America/Chicago
55165,MN,Minnesota,Saint Paul,America/Chicago
55166,MN,Minnesota,Saint Paul,America/Chicago
55168,MN,Minnesota,Saint Paul,America/Chicago
55169,MN,Minnesota,Saint Paul,America/Chicago
55170,MN,Minnesota,Saint Paul,America/Chicago
55171,MN,Minnesota,Saint Paul,America/Chicago
55172,MN,Minnesota,Saint Paul,America/Chicago
55175,MN,Minnesota,Saint Paul,America/Chicago
